,Cod_Loc,IdProvincia,IdDepartamento,Observaciones,categoria,subcategoria,provincia,localidad,nombre,direccion,piso,CP,cod_area,telefono,Mail,Web,Latitud,Longitud,TipoLatitudLongitud,Info_adicional,fuente,jurisdiccion,año_inauguracion,actualizacion
96,6568010,6,6568,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Morón,Museo Histórico Y De Arte Gral. José De San Martín,Casullo 59,,B1708IPA,11.0,4629 1456,arteycultura@moron.gov.ar,,-34.6492,-58.6241,Localización precisa,,DNPyM,Municipal,1955.0,2017
97,6568010,6,6568,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Morón,Museo Nacional De Aeronáutica Brig. Edmundo H. Civati Bernasconi,Avda. Eva Perón 2200,,B1708FEU,11.0,4697 9780,museonacionalaeronautica@yahoo.com.ar,,-34.6761,-58.638,Localización precisa,,DNPyM,Nacional,1962.0,2017
98,6861010,6,6861,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Munro,Museo Del Cine Lumiton,Sargento Cabral 2354,,B1605EEH,11.0,4721 9255,,,-34.528,-58.515868,Localización precisa,,DNPyM,Municipal,1905.0,2017
99,6700060,6,6700,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Pigüe,Museo Y Archivo De La Ciudad De Pigüé,"Parque Municipal ""Fortunato Chiappara""",,8170,2923.0,475 001,,,-37.60925,-62.404575,Localización precisa,,DNPyM,Municipal,1963.0,2017
100,6651080,6,6651,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Púan,Museo Municipal Ignacio Balvidares,San Martín y Garay,,8180,2923.0,498 018,,,-37.543316,-62.76712,Localización precisa,,DNPyM,Municipal,1977.0,2017
101,6560010,6,6560,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Puente Márquez,Museo Orlando Ambrosio Binaghi,Puente de Márquez 1251 y Mendoza,,1742,237.0,468 5533,,,-34.6226,-58.7303,Localización precisa,,DNPyM,Privada,1950.0,2017
102,6658010,6,6658,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Quilmes,Museo Municipal Del Transporte Don Carlos Hillner Y Decoud,Laprida y Ricardo Rojas,,B1879BTQ,11.0,4280 5488,,,-34.749,-58.2732,Localización precisa,,DNPyM,Municipal,1967.0,2017
103,6658010,6,6658,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Quilmes,Museo De Artes Visuales Víctor E. Roverano,Rivadavia 498,,B1878KJJ,11.0,4224 5336,,,-34.7192,-58.2517,Localización precisa,,DNPyM,Municipal,1975.0,2017
104,6658010,6,6658,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Quilmes,Museo Municipal Histórico Fotográfico De Quilmes Gerónima Irma Giles Y Gaetano De Mayol,25 de Mayo 218 Este / Lavalle y Brown,,B1878JZF,11.0,4253 9162,,,-34.712406,-58.285194,Localización precisa,,DNPyM,Municipal,1990.0,2017
105,6665040,6,6665,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Ramallo,Museo Histórico Municipal De Ramallo Hércules J. Rabagliati,Moreno 890,,B2915BNR,3407.0,422 930,,,-33.484192,-60.003624,Localización precisa,,DNPyM,Municipal,1994.0,2017
106,6343030,6,6343,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Ranchos,Museo Histórico De Ranchos Marta Inés Martínez,Leopoldo Casal 3059,,B1987BDO,2241.0,475 477,museoranchos@yahoo.com.ar,,-35.520171,-58.318442,Localización precisa,,DNPyM,Municipal,1968.0,2017
107,6343030,6,6343,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Ranchos,Museo Ferroviario Ranchos,Belgrano y Moreno,,1987,2241.0,482 002,,,-35.518814,-58.312557,Localización precisa,,DNPyM,Privada,2003.0,2017
108,6672010,6,6672,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Rauch,Museo Municipal De Artes Plásticas Faustino Jorge Bonadeo,Avda. San Martín 155,,B7203BPB,2297.0,443 249,,,-36.778364,-59.093311,Localización precisa,,DNPyM,Municipal,1962.0,2017
109,6721020,6,6721,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Salliquelo,Museo Gabriel Campomar Cervera,Brasil 455,,B6339AKK,2394.0,480 672,,,-36.745792,-62.956782,Localización precisa,,DNPyM,Municipal,1952.0,2017
110,6714060,6,6714,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Salto,Museo Rincón De Historia,Oscar Eduardo Quiñones,,2741,2474.0,424 809,,,-34.29499,-60.254621,Localización precisa,,DNPyM,Privada,1988.0,2017
111,6371010,6,6371,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Andrés,Museo Histórico Regional Brigadier General Don Juan Manuel De Rosas,Diego Pombo 3324,,B1651AFJ,11.0,4830 0683,,,-34.566183,-58.544521,Localización precisa,,DNPyM,,,2017
112,6735020,6,6735,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Antonio de Areco,Museo De Artes Plásticas Juan B. Tapia,Lavalle 363,,B2760BME,2326.0,456 202,,,-34.243119,-59.47406,Localización precisa,,DNPyM,Municipal,,2017
113,6735020,6,6735,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Antonio de Areco,Centro Cultural Y Museo Usina Vieja,Alsina 66,,B2760ACB,2326.0,456 202,usinavieja@hotmail.com,,-34.242521,-59.474494,Localización precisa,,DNPyM,Municipal,,2017
114,6735020,6,6735,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Antonio de Areco,Museo Evocativo Y De Bellas Artes Osvaldo Gasparini,Alvear 521,,B2760ADK,2326.0,454 243,,,-34.247423,-59.468823,Localización precisa,,DNPyM,Privada,1969.0,2017
115,6735020,6,6735,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Antonio de Areco,Parque Criollo Y Museo Gauchesco Ricardo Güiraldes,Camino Ricardo Güiraldes S/N,,2760,2326.0,455 839,,,-34.252753,-59.470872,Localización precisa,,DNPyM,Municipal,1938.0,2017
116,6756010,6,6756,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Isidro,Museo Histórico Municipal Brig. Gral. Juan M. Pueyrredón,Rivera Indarte 48,,B1642IFB,11.0,4512 3131,,,-34.4705,-58.5033,Localización precisa,,DNPyM,Municipal,1948.0,2017
117,6756010,6,6756,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Isidro,Museo Biblioteca Y Archivo Histórico Municipal De San Isidro Dr. Horacio Beccar Varela,Adrián Beccar Varela 774,,B1642DMD,11.0,4575 4038,,,-34.467301,-58.507225,Localización precisa,,DNPyM,Municipal,2006.0,2017
118,6427010,6,6427,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Justo,Museo Histórico Municipal Rosa Giussani De Piva,9 de Julio 2457,,S3040AGI,3498.0,420 004,,,-30.788731,-60.591787,Localización precisa,,DNPyM,Municipal,,2017
119,6760010,6,6760,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Miguel,Museo Mariposas Del Mundo,Italia 650,,B1663NXN,11.0,4664 2108,,,-34.5401,-58.7037,Localización precisa,,DNPyM,Privada,2000.0,2017
120,6763050,6,6763,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Nicolás de Los Arroyos,Museo Y Archivo Histórico Municipal Don Gregorio Santiago Chervo,Francia 187,,B2900HVC,3461.0,422 259,,,-33.3273,-60.2209,Localización precisa,,DNPyM,Municipal,1975.0,2017
121,6763050,6,6763,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Nicolás de Los Arroyos,Museo Y Biblioteca De La Casa Del Acuerdo De San Nicolás,De la Nación 139-143,,B2900AAC,3461.0,421 452,,,-33.33,-60.2164,Localización precisa,,DNPyM,Nacional,1937.0,2017
122,6791050,6,6791,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tandil,Museo Municipal De Bellas Artes De Tandil (Mumbat),Chacabuco 357,,B7000AKI,2293.0,432 067,museotandil@hotmail.com,,-37.3304,-59.1375,Localización precisa,,DNPyM,Municipal,1941.0,2017
123,6791050,6,6791,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tandil,Museo Histórico Fuerte Independencia,4 de Abril 845,,B7000BAI,2293.0,435 573,museodelfuerte@yahoo.com.ar,,-37.3207,-59.1311,Localización precisa,,DNPyM,Privada,1967.0,2017
124,6798020,6,6798,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tapalqué,Museo Y Centro De Cultura,Avda. Belgrano 225,,B7303BIC,2283.0,420 551,,,-36.354957,-60.024454,Localización precisa,,DNPyM,Municipal,1946.0,2017
125,6805010,6,6805,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tigre,Museo De La Reconquista,Avda. Liniers y Padre Castañeda,,B1648DAP,11.0,4512 4496,cultura@tigre.gov.ar,,-34.4162,-58.5883,Localización precisa,,DNPyM,Municipal,1971.0,2017
126,6805010,6,6805,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tigre,Museo Naval De La Nación,Paseo Victorica 602,,B1648DVN,11.0,4749 0608,museonaval@ara.mil.ar,www.ara.mil.ar,-34.4124,-58.5868,Localización precisa,,DNPyM,Nacional,1892.0,2017
127,6805010,6,6805,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tigre,Museo Histórico De La Prefectura Naval Argentina,Avda. Liniers 1264,,B1648DAZ,11.0,4749 6161,,www.prefecturanaval.edu.ar/museo/,-34.421,-58.5878,Localización precisa,,DNPyM,Nacional,1985.0,2017
128,6805010,6,6805,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tigre,Museo De Arte Tigre,Paseo Victorica 972,,B1648DVT,11.0,4512 4528,museodearte@tigre.gov.ar,,-34.4101,-58.5893,Localización precisa,,DNPyM,Municipal,2006.0,2017
129,6819040,6,6819,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tornquist,Museo Histórico Regional Fuerte Argentino,Gral. Paz 51,,B8160AWA,231.0,494 0810,mspialtini@yahoo.com.ar,,-38.102089,-62.224189,Localización precisa,,DNPyM,Municipal,,2017
130,6826050,6,6826,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Trenque Lauquen,Museo Histórico De Las Campañas Al Desierto Gral. Conrado E. Villegas,San Martín 1150,,B6400CFN,2392.0,423 673,,,-35.979196,-62.727318,Localización precisa,,DNPyM,Municipal,,2017
131,6826050,6,6826,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Trenque Lauquen,Museo Cívico Almafuerte,Almafuerte 174,,B6400AKF,,,,,-35.975541,-62.727325,Localización precisa,,DNPyM,Municipal,1973.0,2017
132,6833100,6,6833,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tres Arroyos,Museo Municipal José A. Mulazzi,San Martín 323,,B7500IKD,2983.0,434 555,,,-38.3745,-60.2791,Localización precisa,,DNPyM,Municipal,1983.0,2017
133,6833100,6,6833,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tres Arroyos,Museo De Bellas Artes De Tres Arroyos,Avda. Moreno 232,,B7500GHP,2983.0,432 354,,,-38.3787,-60.2737,Localización precisa,,DNPyM,Privada,1959.0,2017
134,6861010,6,6861,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Vicente López,Museo Rómulo Raggio,Gaspar Campos 861,,B1638ARO,11.0,4791 0868,,,-34.528,-58.4754,Localización precisa,,DNPyM,Privada,1983.0,2017
135,6749010,6,6749,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Victoria,Museo De La Ciudad Carlos A. Anadón,Avda. Congreso 593,,E3153BEK,3436.0,421 063,,,-32.620114,-60.154819,Localización precisa,,DNPyM,Municipal,1986.0,2017
136,6749010,6,6749,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Victoria,Museo Ovni Y De La Ciencia,Sarmiento 526,,E3153EZH,3436.0,427 596,,,-32.620139,-60.156697,Localización precisa,,DNPyM,Privada,2009.0,2017
137,6756010,6,6756,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Villa Adelina,Museo De La Palabra,Luis María Drago 2265,,B1607CYC,11.0,4766 8746,,,-34.5202,-58.5522,Localización precisa,,DNPyM,Privada,1985.0,2017
138,6371010,6,6371,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Villa Ballester,Museo Argentino De La Gaseosa (Mag),Lacroze 5063 5°A,,B1653BFI,11.0,4764 6945,info@mag.org.ar,,-34.5472,-58.5553,Localización precisa,,DNPyM,Privada,,2017
139,6371010,6,6371,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Villa Ballester,Museo Histórico José Hernández - Chacra Pueyrredón,Presbítero Carballo 5042 (Calle 111),,B1653IPD,11.0,4847 5035,,,-34.5619,-58.5729,Localización precisa,,DNPyM,Municipal,1970.0,2017
140,6441030,6,6441,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Villa Elisa,El Porvenir - Monumento Histórico Municipal Y Museo Regional,Churruarín S/N,,3265,3447.0,481 666,,,-32.163047,-58.403773,Localización precisa,,DNPyM,Municipal,,2017
141,6056010,6,6056,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Villa Espora,Museo De La Aviación Naval,Base Aeronaval Comandante Espora,,B8107ZAA,2932.0,487 999,museo_aeronaval@yahoo.com,www.museoaeronaval.ara.mil.ar,-38.7346,-62.1586,Localización precisa,,DNPyM,Nacional,1998.0,2017
142,6868020,6,6868,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Villa Gesell,Museo Y Archivo Histórico Municipal,"Alameda 201 y Calle 303, Pinar del Norte",,7165,2255.0,468 624,,,-37.252233,-56.961261,Localización precisa,,DNPyM,Municipal,1991.0,2017
143,6270010,6,6270,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Villa Santa Rosa,Museo Histórico Municipal De Villa Santa Rosa,Urquiza 474,,X5133XAG,3574.0,480 425,,,-31.153926,-63.401584,Localización precisa,,DNPyM,Municipal,2011.0,2017
144,6270010,6,6270,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Villa Santa Rosa,Museo Casa Natal Del Cura Brochero,"Deán Funes, Esq. Luis R. García",,X5133XAG,3574.0,480 210,,,-31.153926,-63.401584,Localización precisa,,DNPyM,Privada,1991.0,2017
145,6427010,6,6427,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Virrey del Pino,Museo Histórico Municipal Brigadier Gral. Don Juan Manuel De Rosas,"M. Herrera y Colastiné (Ruta Nac. Nro. 3, Km. 40.2)",,1759,2202.0,494 757,,,-34.853094,-58.656709,Localización precisa,,DNPyM,Municipal,,2017
146,6260010,6,6260,,Espacios de Exhibición Patrimonial,,Buenos Aires,Monte Grande,Casa De La Cultura,S.T de Santamarina 432,,1842,,4290 8353,agendadecultura@gmail.com,facebook.com/CulturaEstebanEcheverria,-34.818703,-58.465765,Localización precisa,Secretaría de Cultura del Municipio de Esteban Echeverría,Secretaria de Cultura del Municipio de Esteban Echeverría,,,2017
147,6434010,6,6434,,Espacios de Exhibición Patrimonial,,Buenos Aires,Remedios de Escalada,Centro Interactivo De Ciencia Y Tecnología: Abremate,Hipólito Irigoyen 5682 - Lanús,,1826,,5533 5600 int. 5109,cicytabremate@unla.edu.ar,www.unla.edu.ar/cicyt,-34.7207,-58.3943,Localización precisa,,UNLA,,,2017
148,6861010,6,6861,,Espacios de Exhibición Patrimonial,,Buenos Aires,Vicente López,Fundación Rómulo Raggio,Gaspar Campos 861,,,,,,,-34.527699,-58.4756519,Localización precisa,,Red de Espacios Culturales Vicente López,s/d,0.0,2017
149,6861010,6,6861,,Espacios de Exhibición Patrimonial,,Buenos Aires,Vicente López,Dacil Urbana,Cazadores de Coquimbo 2841,,,,,,,-34.5222582,-58.5169347,Localización precisa,,Red de Espacios Culturales Vicente López,s/d,0.0,2017
150,6861010,6,6861,,Espacios de Exhibición Patrimonial,,Buenos Aires,Vicente López,Museo Antártico Fundación Marambio,Cerrito 4093,,,,,,,-34.527931,-58.5509759,Localización precisa,,Red de Espacios Culturales Vicente López,s/d,0.0,2017
151,6861010,6,6861,,Espacios de Exhibición Patrimonial,,Buenos Aires,Vicente López,Museo Lumiton,Sargento Cabral 2354,,,,,,,-34.5277812,-58.516176,Localización precisa,,Red de Espacios Culturales Vicente López,s/d,0.0,2017
152,10021020,10,10021,,Espacios de Exhibición Patrimonial,Museos,Catamarca,Andalgala,Museo Mineralógico Y Folklórico Municipal,San Martín y Schmidt,,4740,,,,,-27.575748,-66.32354,Localización precisa,,DNPyM,Municipal,,2017
153,10021020,10,10021,,Espacios de Exhibición Patrimonial,Museos,Catamarca,Andalgala,Museo Arqueológico Provincial Samuel Alejandro Lafone Quevedo,Pérez de Zurita 640,,K4740BKL,3835.0,442 2381,,,-27.58347,-66.315951,Localización precisa,,DNPyM,Provincial,1968.0,2017
154,10021020,10,10021,,Espacios de Exhibición Patrimonial,Museos,Catamarca,Andalgalá,Museo Mineralógico Municipal Francisco Vera,Pérez de Zurita S/N. Ciudad De Andalgalá.,,4740,,,,,-27.575748,-66.32354,Localización precisa,,DNPyM,Municipal,,2017
155,10021020,10,10021,,Espacios de Exhibición Patrimonial,Museos,Catamarca,Andalgalá,Museo De Sitio Muschaka. Complejo Turístico Minero,Choya Andalgalá,,4740,,,,,-27.575748,-66.32354,Localización precisa,,DNPyM,Municipal,,2017
156,10028010,10,10028,,Espacios de Exhibición Patrimonial,Museos,Catamarca,Antofagasta de la Sierra,Museo Mineralógico De La Puna,Av. San Martín S/N,,4705,,,,,-29.319132,-65.056913,Localización precisa,,DNPyM,Privada,,2017
157,10028010,10,10028,,Espacios de Exhibición Patrimonial,Museos,Catamarca,Antofagasta de la Sierra,Museo Del Hombre,Plaza 9 de Julio,,4705,,,,,-26.036968,-67.438246,Localización precisa,,DNPyM,Municipal,,2017
158,10035020,10,10035,,Espacios de Exhibición Patrimonial,Museos,Catamarca,Belén,Museo Arqueológico Provincial Cóndor Huasi,"San Martín 310. Galería Misael, Planta alta",,K4750BXH,,,,,-27.646092,-67.035558,Localización precisa,,DNPyM,Provincial,1948.0,2017
159,10035040,10,10035,,Espacios de Exhibición Patrimonial,Museos,Catamarca,Corral Quemado,Museo Integral De Corral Quemado,Corral Quemado,,4751,,,,,-27.152562,-66.950398,Localización precisa,,DNPyM,Municipal,,2017
160,10105110,10,10105,,Espacios de Exhibición Patrimonial,Museos,Catamarca,Fiambalá,Museo De Los Seismiles,Centro Cívico-Cultural,,5345,3837.0,496 250,,,-27.681686,-67.643215,Localización precisa,,DNPyM,Municipal,,2017
161,10105110,10,10105,,Espacios de Exhibición Patrimonial,Museos,Catamarca,Fiambalá,Museo De Sitio De La Comandancia De Armas,Barrio San Pedro,,5345,3837.0,449 6016,,,-27.681686,-67.643215,Localización precisa,,DNPyM,Municipal,,2017
162,10105110,10,10105,,Espacios de Exhibición Patrimonial,Museos,Catamarca,Fiambalá,Museo Del Hombre,Abaucan S/N,,5345,3837.0,449 6250,direcciondeculturayeducacion@tinogasta.com.ar,,-27.691054,-67.620898,Localización precisa,,DNPyM,Municipal,1997.0,2017
163,10035070,10,10035,,Espacios de Exhibición Patrimonial,Museos,Catamarca,Hualfin,Museo Arqueológico De Hualfin,Calle Principal,,4751,3835.0,447 3001,,,-27.211913,-66.835488,Localización precisa,,DNPyM,Municipal,,2017
164,10077040,10,10077,,Espacios de Exhibición Patrimonial,Museos,Catamarca,La Higuera,Estancia Jesuítica La Candelaria,La Candelaria - Departamento Cruz del Eje,,X5285AEB,351.0,433 3425,,,-31.015767,-65.100709,Localización precisa,,DNPyM,Provincial,,2017
165,10077040,10,10077,,Espacios de Exhibición Patrimonial,Museos,Catamarca,La Higuera,Museo Popular De Historia Regional Macat Henen,Calle Pública S/N,,X5285AEB,,,,,-31.015767,-65.100709,Localización precisa,,DNPyM,,2011.0,2017
166,10084060,10,10084,,Espacios de Exhibición Patrimonial,Museos,Catamarca,Mutquin,Museo Arqueológico E Histótirico Municipal De Mutquin,Pje. Bicentenario S/N,,5317,,,,,-28.3262,-66.156735,Localización precisa,,DNPyM,Municipal,,2017
167,10035140,10,10035,,Espacios de Exhibición Patrimonial,Museos,Catamarca,Puerta de San José,Museo De Puerta De San José,Puerta de San José,,4751,,,,,-27.542267,-67.015311,Localización precisa,,DNPyM,Municipal,,2017
168,10049030,10,10049,,Espacios de Exhibición Patrimonial,Museos,Catamarca,San Fernando del Valle de Catamarca,Museo Provincial De La Fiesta Nacional E Internacional Del Poncho,Av. México S/N - Predio Ferial Catamarca,,4700,383.0,443 7564,,,-28.447415,-65.756226,Localización precisa,,DNPyM,Provincial,,2017
169,10049030,10,10049,,Espacios de Exhibición Patrimonial,Museos,Catamarca,San Fernando del Valle de Catamarca,Museo Arqueológico Adán Quiroga,Sarmiento 450,,4700,383.0,443 7413,,,-28.4664,-65.78,Localización precisa,,DNPyM,Mixta: Orden Franciscana y Municipalidad de San Fernando del Valle de Catamarca.,,2017
170,10049030,10,10049,,Espacios de Exhibición Patrimonial,Museos,Catamarca,San Fernando del Valle de Catamarca,Museo Esquiú,"Convento de San Francisco, Esquiú 554",,4700,,,acevedosilvina@cedeconet.com.ar,,-28.467,-65.7792,Localización precisa,,DNPyM,Mixta: Orden Franciscana y Municipalidad de San Fernando del Valle de Catamarca.,,2017
171,10049030,10,10049,,Espacios de Exhibición Patrimonial,Museos,Catamarca,San Fernando del Valle de Catamarca,Centro De Interpretación Del Pueblo Perdido,Ruta Prov. 4 Km 4,,4700,,,,,-28.467328,-65.829192,Localización precisa,,DNPyM,Municipal,,2017
172,10049030,10,10049,,Espacios de Exhibición Patrimonial,Museos,Catamarca,San Fernando del Valle de Catamarca,Casa Caravatti. Museo De La Ciudad,Rivadavia 1050,,4700,,,turismoycultura@sfvcatamarca.gov.ar - cultura@sfvcatamarca.gov.ar,www.sfvcatamarca.gov.ar,-28.4741,-65.7783,Localización precisa,,DNPyM,Municipal,,2017
173,10049030,10,10049,,Espacios de Exhibición Patrimonial,Museos,Catamarca,San Fernando del Valle de Catamarca,Museo Provincial De Bellas Artes Laureano Brizuela,San Martín 316,,4700,383.0,443 7563,museobellasartescat@yahoo.com.ar,,-28.4698,-65.7825,Localización precisa,,DNPyM,Provincial,1939.0,2017
174,10049030,10,10049,,Espacios de Exhibición Patrimonial,Museos,Catamarca,San Fernando del Valle de Catamarca,Museo Folklórico Provincial Juan Alfonso Carrizo,"Paseo General Navarro, subsuelo (La Alameda)",,4700,383.0,445 9896,,,-28.469563,-65.789319,Localización precisa,,DNPyM,Provincial,1980.0,2017
175,10049030,10,10049,,Espacios de Exhibición Patrimonial,Museos,Catamarca,San Fernando del Valle de Catamarca,Museo Histórico De La Provincia,Chacabuco 425,,4700,383.0,443 7562,patrisaseta@hotmail.com,,-28.471,-65.7809,Localización precisa,,DNPyM,Provincial,1977.0,2017
176,10091150,10,10091,,Espacios de Exhibición Patrimonial,Museos,Catamarca,Santa María,Museo Arqueológico Provincial Eric Boman,"San Martín, Esq. Belgrano, Centro Cultural",,4139,3838.0,442 1083,,,-26.662254,-66.058905,Localización precisa,,DNPyM,Provincial,,2017
